> chr1:567698, 567738
0.000000, -0.000000
> chr1:567699, 567739
0.000000, -0.000000
> chr1:567700, 567740
0.000000, -0.000000
> chr1:567701, 567741
0.000000, -0.000000
> chr1:567702, 567742
0.000000, -0.000000
> chr1:567703, 567743
0.000000, -0.000000
> chr1:567704, 567744
0.000000, -0.000000
> chr1:567705, 567745
0.000000, -0.000000
> chr1:567706, 567746
0.000000, -0.000000
> chr1:567707, 567747
0.000000, -0.000000
> chr1:567708, 567748
0.000000, -0.000000
> chr1:567709, 567749
0.000000, -0.000000
> chr1:567710, 567750
0.000000, -0.000000
> chr1:567711, 567751
0.000000, -0.000000
> chr1:567712, 567752
0.000000, -0.000000
> chr1:567713, 567753
0.000000, -0.000000
> chr1:567714, 567754
0.000000, -0.000000
> chr1:567715, 567755
0.000000, -0.000000
> chr1:567716, 567756
0.000000, -0.000000
> chr1:567717, 567757
0.000000, -0.000000
> chr1:567718, 567758
0.000000, -0.000000
> chr1:567719, 567759
0.000000, -0.000000
> chr1:567720, 567760
0.000000, -0.000000
> chr1:567721, 567761
0.000000, -0.000000
> chr1:567722, 567762
0.000000, -0.000000
> chr1:567723, 567763
0.000000, -0.000000
> chr1:567724, 567764
0.000000, -0.000000
> chr1:567725, 567765
0.000000, -0.000000
> chr1:567726, 567766
0.000000, -0.000000
> chr1:567727, 567767
0.000000, -0.000000
> chr1:567729, 567769
0.000000, -0.000000
> chr1:567730, 567770
0.000000, -0.000000
> chr1:567731, 567771
0.000000, -0.000000
> chr1:567732, 567772
0.000000, -0.000000
> chr1:567733, 567773
0.000000, -0.000000
> chr1:567734, 567774
0.000000, -0.000000
> chr1:567735, 567775
0.000000, -0.000000
> chr1:567736, 567776
0.000000, -0.000000
> chr1:567737, 567777
0.000000, -0.000000
> chr1:567738, 567778
0.000000, -0.000000
> chr1:567739, 567779
0.000000, -0.000000
> chr1:567740, 567780
0.000000, -0.000000
> chr1:567741, 567781
0.000000, -0.000000
> chr1:567742, 567782
0.000000, -0.000000
> chr1:567743, 567783
0.000000, -0.000000
> chr1:567744, 567784
0.000000, -0.000000
> chr1:567745, 567785
0.000000, -0.000000
> chr1:567746, 567786
0.000000, -0.000000
> chr1:567747, 567787
0.000000, -0.000000
> chr1:567748, 567788
0.000000, -0.000000
> chr1:567749, 567789
0.000000, -0.000000
> chr1:567750, 567790
0.000000, -0.000000
> chr1:567751, 567791
0.000000, -0.000000
> chr1:567752, 567792
0.000000, -0.000000
> chr1:567753, 567793
0.000000, -0.000000
> chr1:567754, 567794
0.000000, -0.000000
> chr1:567755, 567795
0.000000, -0.000000
> chr1:567756, 567796
0.000000, -0.000000
> chr1:567757, 567797
0.000000, -0.000000
> chr1:567758, 567798
0.000000, -0.000000
> chr1:567759, 567799
0.000000, -0.000000
> chr1:567760, 567800
0.000000, -0.000000
> chr1:567761, 567801
0.000000, -0.000000
> chr1:567762, 567802
0.000000, -0.000000
> chr1:567763, 567803
0.000000, -0.000000
> chr1:567764, 567804
0.000000, -0.000000
> chr1:567765, 567805
0.000000, -0.000000
> chr1:567766, 567806
0.000000, -0.000000
> chr1:567767, 567807
0.000000, -0.000000
> chr1:567768, 567808
0.000000, -0.000000
> chr1:567769, 567809
0.000000, -0.000000
> chr1:567770, 567810
0.000000, -0.000000
> chr1:567771, 567811
0.000000, -0.000000
> chr1:567772, 567812
0.000000, -0.000000
> chr1:567773, 567813
0.000000, -0.000000
> chr1:567774, 567814
0.000000, -0.000000
> chr1:567775, 567815
0.000000, -0.000000
> chr1:567776, 567816
0.000000, -0.000000
> chr1:567777, 567817
0.000000, -0.000000
> chr1:567778, 567818
0.000000, -0.000000
> chr1:567779, 567819
0.000000, -0.000000
> chr1:567780, 567820
0.000000, -0.000000
> chr1:567781, 567821
0.000000, -0.000000
> chr1:567782, 567822
0.000000, -0.000000
> chr1:567783, 567823
0.000000, -0.000000
> chr1:567784, 567824
0.000000, -0.000000
> chr1:567785, 567825
0.000000, -0.000000
> chr1:567786, 567826
0.000000, -0.000000
> chr1:567787, 567827
0.000000, -0.000000
> chr1:567788, 567828
0.000000, -0.000000
> chr1:567789, 567829
0.000000, -0.000000
> chr1:567790, 567830
0.000000, -0.000000
> chr1:567791, 567831
0.000000, -0.000000
> chr1:567792, 567832
0.000000, -0.000000
> chr1:567793, 567833
0.000000, -0.000000
> chr1:567794, 567834
0.000000, -0.000000
> chr1:567795, 567835
0.000000, -0.000000
> chr1:567796, 567836
0.000000, -0.000000
> chr1:567797, 567837
0.000000, -0.000000
